basket_number,uid,Date,index_in_user,split
195386,70318,2020-01-29 20:24:00,28235,train
195387,70318,2020-01-29 20:49:00,28236,train
195388,70318,2020-01-29 20:49:00,28237,train
195389,70318,2020-01-29 20:54:00,28238,train
195390,70318,2020-01-29 20:57:00,28239,train
195391,70318,2020-01-29 21:18:00,28240,train
195392,70318,2020-01-29 21:30:00,28241,train
195393,70318,2020-01-29 22:07:00,28242,train
195394,70318,2020-01-30 06:16:00,28243,test
195395,70318,2020-01-30 07:59:00,28244,train
195396,70318,2020-01-30 09:10:00,28245,train
195397,70318,2020-01-30 09:28:00,28246,train
195398,70318,2020-01-30 09:38:00,28247,train
195399,70318,2020-01-30 10:11:00,28248,train
195400,70318,2020-01-30 10:13:00,28249,train
195401,70318,2020-01-30 11:06:00,28250,train
195402,70318,2020-01-30 11:08:00,28251,test
195403,70318,2020-01-30 11:45:00,28252,train
195404,70318,2020-01-30 12:04:00,28253,train
195405,70318,2020-01-30 12:10:00,28254,train
195406,70318,2020-01-30 12:16:00,28255,train
195407,70318,2020-01-30 13:08:00,28256,train
195408,70318,2020-01-30 13:08:00,28257,train
195409,70318,2020-01-30 13:11:00,28258,train
195410,70318,2020-01-30 13:13:00,28259,train
195411,70318,2020-01-30 13:34:00,28260,train
195412,70318,2020-01-30 13:44:00,28261,train
195413,70318,2020-01-30 13:44:00,28262,train
195414,70318,2020-01-30 13:47:00,28263,train
195415,70318,2020-01-30 13:55:00,28264,train
195416,70318,2020-01-30 14:27:00,28265,train
195417,70318,2020-01-30 14:28:00,28266,train
195418,70318,2020-01-30 14:35:00,28267,test
195419,70318,2020-01-30 14:36:00,28268,train
195420,70318,2020-01-30 14:48:00,28269,train
195421,70318,2020-01-30 14:52:00,28270,train
195422,70318,2020-01-30 14:54:00,28271,train
195423,70318,2020-01-30 14:55:00,28272,train
195424,70318,2020-01-30 14:59:00,28273,train
195425,70318,2020-01-30 15:04:00,28274,train
195426,70318,2020-01-30 15:08:00,28275,train
195427,70318,2020-01-30 15:15:00,28276,train
195428,70318,2020-01-30 15:22:00,28277,train
195429,70318,2020-01-30 15:37:00,28278,train
195430,70318,2020-01-30 15:45:00,28279,train
195431,70318,2020-01-30 15:49:00,28280,train
195432,70318,2020-01-30 15:54:00,28281,train
195433,70318,2020-01-30 16:04:00,28282,train
195434,70318,2020-01-30 16:13:00,28283,test
195435,70318,2020-01-30 16:14:00,28284,test
195436,70318,2020-01-30 16:18:00,28285,train
195437,70318,2020-01-30 16:19:00,28286,train
195438,70318,2020-01-30 16:24:00,28287,train
195439,70318,2020-01-30 16:24:00,28288,train
195440,70318,2020-01-30 16:39:00,28289,train
195441,70318,2020-01-30 16:41:00,28290,train
195442,70318,2020-01-30 16:54:00,28291,train
195443,70318,2020-01-30 16:58:00,28292,train
195444,70318,2020-01-30 17:09:00,28293,train
195445,70318,2020-01-30 17:14:00,28294,test
195446,70318,2020-01-30 17:41:00,28295,test
195447,70318,2020-01-30 17:48:00,28296,test
195448,70318,2020-01-30 17:49:00,28297,train
195449,70318,2020-01-30 17:53:00,28298,test
195450,70318,2020-01-30 18:06:00,28299,test
195451,70318,2020-01-30 18:08:00,28300,train
195452,70318,2020-01-30 18:14:00,28301,train
195453,70318,2020-01-30 18:19:00,28302,train
195454,70318,2020-01-30 18:32:00,28303,train
195455,70318,2020-01-30 18:38:00,28304,train
195456,70318,2020-01-30 18:44:00,28305,test
195457,70318,2020-01-30 18:50:00,28306,train
195458,70318,2020-01-30 18:59:00,28307,train
195459,70318,2020-01-30 19:00:00,28308,train
195460,70318,2020-01-30 19:09:00,28309,train
195461,70318,2020-01-30 19:53:00,28310,test
195462,70318,2020-01-30 19:57:00,28311,train
195463,70318,2020-01-30 20:02:00,28312,train
195464,70318,2020-01-30 20:23:00,28313,train
195465,70318,2020-01-30 20:25:00,28314,train
195466,70318,2020-01-30 20:54:00,28315,train
195467,70318,2020-01-30 20:57:00,28316,train
195468,70318,2020-01-30 21:23:00,28317,train
195469,70318,2020-01-30 22:13:00,28318,train
195470,70318,2020-01-30 23:05:00,28319,train
195471,70318,2020-01-31 06:58:00,28320,train
195472,70318,2020-01-31 07:57:00,28321,test
195473,70318,2020-01-31 08:22:00,28322,test
195474,70318,2020-01-31 08:31:00,28323,train
195475,70318,2020-01-31 09:01:00,28324,train
195476,70318,2020-01-31 09:22:00,28325,train
195477,70318,2020-01-31 09:38:00,28326,train
195478,70318,2020-01-31 10:09:00,28327,train
195479,70318,2020-01-31 10:10:00,28328,train
195480,70318,2020-01-31 10:34:00,28329,train
195481,70318,2020-01-31 10:50:00,28330,test
195482,70318,2020-01-31 10:51:00,28331,train
195483,70318,2020-01-31 10:51:00,28332,train
195484,70318,2020-01-31 10:52:00,28333,train
195485,70318,2020-01-31 10:52:00,28334,train
195486,70318,2020-01-31 11:25:00,28335,train
195487,70318,2020-01-31 11:27:00,28336,train
195488,70318,2020-01-31 11:33:00,28337,train
195489,70318,2020-01-31 11:38:00,28338,train
195490,70318,2020-01-31 11:42:00,28339,train
195491,70318,2020-01-31 11:47:00,28340,train
195492,70318,2020-01-31 11:48:00,28341,train
195493,70318,2020-01-31 11:57:00,28342,train
195494,70318,2020-01-31 12:14:00,28343,train
195495,70318,2020-01-31 12:31:00,28344,test
195496,70318,2020-01-31 12:35:00,28345,test
195497,70318,2020-01-31 12:41:00,28346,test
195498,70318,2020-01-31 12:47:00,28347,train
195499,70318,2020-01-31 12:53:00,28348,train
195500,70318,2020-01-31 12:54:00,28349,train
195501,70318,2020-01-31 12:55:00,28350,train
195502,70318,2020-01-31 12:59:00,28351,train
195503,70318,2020-01-31 13:03:00,28352,train
195504,70318,2020-01-31 13:17:00,28353,train
195505,70318,2020-01-31 13:25:00,28354,train
195506,70318,2020-01-31 13:31:00,28355,train
195507,70318,2020-01-31 13:53:00,28356,test
195508,70318,2020-01-31 14:09:00,28357,train
195509,70318,2020-01-31 14:10:00,28358,train
195510,70318,2020-01-31 14:12:00,28359,train
195511,70318,2020-01-31 14:13:00,28360,test
195512,70318,2020-01-31 14:16:00,28361,train
195513,70318,2020-01-31 14:18:00,28362,train
195514,70318,2020-01-31 14:19:00,28363,train
195515,70318,2020-01-31 14:22:00,28364,train
195516,70318,2020-01-31 14:23:00,28365,test
195517,70318,2020-01-31 14:24:00,28366,train
195518,70318,2020-01-31 14:26:00,28367,train
195519,70318,2020-01-31 14:31:00,28368,test
195520,70318,2020-01-31 14:34:00,28369,train
195521,70318,2020-01-31 14:38:00,28370,train
195522,70318,2020-01-31 14:39:00,28371,train
195523,70318,2020-01-31 14:49:00,28372,test
195524,70318,2020-01-31 14:52:00,28373,train
195525,70318,2020-01-31 14:53:00,28374,test
195526,70318,2020-01-31 14:55:00,28375,train
195527,70318,2020-01-31 15:03:00,28376,train
195528,70318,2020-01-31 15:05:00,28377,train
195529,70318,2020-01-31 15:09:00,28378,test
195530,70318,2020-01-31 15:10:00,28379,train
195531,70318,2020-01-31 15:14:00,28380,train
195532,70318,2020-01-31 15:21:00,28381,train
195533,70318,2020-01-31 15:23:00,28382,train
195534,70318,2020-01-31 15:24:00,28383,train
195535,70318,2020-01-31 15:35:00,28384,train
195536,70318,2020-01-31 15:36:00,28385,train
195537,70318,2020-01-31 15:37:00,28386,train
195538,70318,2020-01-31 15:45:00,28387,test
195539,70318,2020-01-31 15:47:00,28388,train
195540,70318,2020-01-31 15:49:00,28389,test
195541,70318,2020-01-31 15:53:00,28390,train
195542,70318,2020-01-31 15:54:00,28391,train
195543,70318,2020-01-31 15:55:00,28392,test
195544,70318,2020-01-31 15:56:00,28393,train
195545,70318,2020-01-31 15:58:00,28394,train
195546,70318,2020-01-31 16:02:00,28395,train
195547,70318,2020-01-31 16:04:00,28396,test
195548,70318,2020-01-31 16:05:00,28397,train
195549,70318,2020-01-31 16:06:00,28398,train
195550,70318,2020-01-31 16:09:00,28399,train
195551,70318,2020-01-31 16:10:00,28400,train
195552,70318,2020-01-31 16:17:00,28401,train
195553,70318,2020-01-31 16:17:00,28402,train
195554,70318,2020-01-31 16:18:00,28403,train
195555,70318,2020-01-31 16:20:00,28404,train
195556,70318,2020-01-31 16:24:00,28405,train
195557,70318,2020-01-31 16:26:00,28406,test
195558,70318,2020-01-31 16:30:00,28407,train
195559,70318,2020-01-31 16:34:00,28408,train
195560,70318,2020-01-31 16:35:00,28409,train
195561,70318,2020-01-31 16:36:00,28410,train
195562,70318,2020-01-31 16:37:00,28411,train
195563,70318,2020-01-31 16:39:00,28412,train
195564,70318,2020-01-31 16:42:00,28413,train
195565,70318,2020-01-31 16:43:00,28414,test
195566,70318,2020-01-31 16:45:00,28415,train
195567,70318,2020-01-31 16:47:00,28416,train
195568,70318,2020-01-31 16:53:00,28417,train
195569,70318,2020-01-31 16:55:00,28418,train
195570,70318,2020-01-31 16:58:00,28419,train
195571,70318,2020-01-31 16:59:00,28420,train
195572,70318,2020-01-31 17:01:00,28421,test
195573,70318,2020-01-31 17:01:00,28422,test
195574,70318,2020-01-31 17:03:00,28423,train
195575,70318,2020-01-31 17:03:00,28424,train
195576,70318,2020-01-31 17:09:00,28425,train
195577,70318,2020-01-31 17:11:00,28426,train
195578,70318,2020-01-31 17:12:00,28427,test
195579,70318,2020-01-31 17:13:00,28428,train
195580,70318,2020-01-31 17:15:00,28429,train
195581,70318,2020-01-31 17:15:00,28430,train
195582,70318,2020-01-31 17:22:00,28431,train
195583,70318,2020-01-31 17:31:00,28432,train
195584,70318,2020-01-31 17:35:00,28433,train
195585,70318,2020-01-31 17:37:00,28434,train
195586,70318,2020-01-31 17:38:00,28435,test
195587,70318,2020-01-31 17:41:00,28436,test
195588,70318,2020-01-31 17:43:00,28437,test
195589,70318,2020-01-31 17:45:00,28438,train
195590,70318,2020-01-31 17:47:00,28439,train
195591,70318,2020-01-31 17:50:00,28440,train
195592,70318,2020-01-31 17:51:00,28441,test
195593,70318,2020-01-31 17:57:00,28442,test
195594,70318,2020-01-31 17:58:00,28443,train
195595,70318,2020-01-31 18:02:00,28444,train
195596,70318,2020-01-31 18:03:00,28445,train
195597,70318,2020-01-31 18:15:00,28446,train
195598,70318,2020-01-31 18:23:00,28447,train
195599,70318,2020-01-31 18:29:00,28448,train
195600,70318,2020-01-31 18:37:00,28449,train
195601,70318,2020-01-31 18:39:00,28450,train
195602,70318,2020-01-31 18:42:00,28451,train
195603,70318,2020-01-31 18:45:00,28452,train
195604,70318,2020-01-31 18:49:00,28453,test
195605,70318,2020-01-31 18:50:00,28454,train
195606,70318,2020-01-31 18:53:00,28455,test
195607,70318,2020-01-31 18:54:00,28456,train
195608,70318,2020-01-31 18:55:00,28457,train
195609,70318,2020-01-31 18:55:00,28458,train
195610,70318,2020-01-31 18:57:00,28459,train
195611,70318,2020-01-31 19:00:00,28460,train
195612,70318,2020-01-31 19:03:00,28461,train
195613,70318,2020-01-31 19:08:00,28462,train
195614,70318,2020-01-31 19:09:00,28463,test
195615,70318,2020-01-31 19:17:00,28464,train
195616,70318,2020-01-31 19:19:00,28465,test
195617,70318,2020-01-31 19:25:00,28466,train
195618,70318,2020-01-31 19:26:00,28467,train
195619,70318,2020-01-31 19:30:00,28468,train
195620,70318,2020-01-31 19:31:00,28469,train
195621,70318,2020-01-31 19:33:00,28470,train
195622,70318,2020-01-31 19:37:00,28471,train
195623,70318,2020-01-31 19:39:00,28472,train
195624,70318,2020-01-31 19:42:00,28473,train
195625,70318,2020-01-31 19:43:00,28474,train
195626,70318,2020-01-31 19:45:00,28475,train
195627,70318,2020-01-31 19:54:00,28476,test
195628,70318,2020-01-31 19:55:00,28477,train
195629,70318,2020-01-31 19:56:00,28478,train
195630,70318,2020-01-31 20:01:00,28479,train
195631,70318,2020-01-31 20:04:00,28480,test
195632,70318,2020-01-31 20:21:00,28481,train
195633,70318,2020-01-31 20:33:00,28482,train
195634,70318,2020-01-31 20:42:00,28483,train
195635,70318,2020-01-31 20:44:00,28484,train
195636,70318,2020-01-31 20:46:00,28485,train
195637,70318,2020-01-31 21:33:00,28486,train
195638,70318,2020-01-31 22:05:00,28487,train
195639,70318,2020-01-31 22:55:00,28488,train
195640,70318,2020-02-02 06:18:00,28489,train
195641,70318,2020-02-02 07:27:00,28490,train
195642,70318,2020-02-02 10:28:00,28491,train
195643,70318,2020-02-02 11:06:00,28492,train
195644,70318,2020-02-02 11:09:00,28493,train
195645,70318,2020-02-02 11:26:00,28494,train
195646,70318,2020-02-02 11:48:00,28495,train
195647,70318,2020-02-02 11:48:00,28496,test
195648,70318,2020-02-02 12:00:00,28497,train
195649,70318,2020-02-02 12:00:00,28498,train
195650,70318,2020-02-02 12:03:00,28499,test
195651,70318,2020-02-02 12:04:00,28500,train
195652,70318,2020-02-02 12:08:00,28501,train
195653,70318,2020-02-02 12:13:00,28502,train
195654,70318,2020-02-02 12:23:00,28503,train
195655,70318,2020-02-02 12:24:00,28504,train
195656,70318,2020-02-02 12:29:00,28505,train
195657,70318,2020-02-02 12:32:00,28506,train
195658,70318,2020-02-02 12:33:00,28507,train
195659,70318,2020-02-02 12:34:00,28508,train
195660,70318,2020-02-02 12:46:00,28509,train
195661,70318,2020-02-02 12:47:00,28510,train
195662,70318,2020-02-02 12:53:00,28511,test
195663,70318,2020-02-02 12:55:00,28512,train
195664,70318,2020-02-02 12:58:00,28513,train
195665,70318,2020-02-02 12:58:00,28514,train
195666,70318,2020-02-02 13:02:00,28515,train
195667,70318,2020-02-02 13:05:00,28516,train
195668,70318,2020-02-02 13:07:00,28517,test
195669,70318,2020-02-02 13:11:00,28518,train
195670,70318,2020-02-02 13:12:00,28519,train
195671,70318,2020-02-02 13:15:00,28520,train
195672,70318,2020-02-02 13:18:00,28521,train
195673,70318,2020-02-02 13:26:00,28522,train
195674,70318,2020-02-02 13:27:00,28523,test
195675,70318,2020-02-02 13:33:00,28524,test
195676,70318,2020-02-02 13:36:00,28525,train
195677,70318,2020-02-02 13:38:00,28526,train
195678,70318,2020-02-02 13:42:00,28527,train
195679,70318,2020-02-02 13:46:00,28528,train
195680,70318,2020-02-02 13:52:00,28529,train
195681,70318,2020-02-02 14:02:00,28530,train
195682,70318,2020-02-02 14:03:00,28531,train
195683,70318,2020-02-02 14:06:00,28532,train
195684,70318,2020-02-02 14:13:00,28533,train
195685,70318,2020-02-02 14:14:00,28534,train
195686,70318,2020-02-02 14:19:00,28535,train
195687,70318,2020-02-02 14:21:00,28536,test
195688,70318,2020-02-02 14:22:00,28537,train
195689,70318,2020-02-02 14:25:00,28538,train
195690,70318,2020-02-02 14:34:00,28539,train
195691,70318,2020-02-02 14:37:00,28540,train
195692,70318,2020-02-02 14:45:00,28541,train
195693,70318,2020-02-02 14:45:00,28542,train
195694,70318,2020-02-02 14:47:00,28543,train
195695,70318,2020-02-02 14:49:00,28544,test
195696,70318,2020-02-02 14:50:00,28545,test
195697,70318,2020-02-02 14:55:00,28546,train
195698,70318,2020-02-02 14:59:00,28547,train
195699,70318,2020-02-02 14:59:00,28548,train
195700,70318,2020-02-02 15:01:00,28549,train
195701,70318,2020-02-02 15:06:00,28550,test
195702,70318,2020-02-02 15:07:00,28551,train
195703,70318,2020-02-02 15:08:00,28552,train
195704,70318,2020-02-02 15:15:00,28553,train
195705,70318,2020-02-02 15:20:00,28554,train
195706,70318,2020-02-02 15:24:00,28555,train
195707,70318,2020-02-02 15:28:00,28556,train
195708,70318,2020-02-02 15:29:00,28557,train
195709,70318,2020-02-02 15:31:00,28558,train
195710,70318,2020-02-02 15:39:00,28559,train
195711,70318,2020-02-02 15:41:00,28560,train
195712,70318,2020-02-02 15:50:00,28561,train
195713,70318,2020-02-02 16:02:00,28562,train
195714,70318,2020-02-02 16:05:00,28563,train
195715,70318,2020-02-02 16:08:00,28564,train
195716,70318,2020-02-02 16:10:00,28565,test
195717,70318,2020-02-02 16:12:00,28566,train
195718,70318,2020-02-02 16:18:00,28567,train
195719,70318,2020-02-02 16:22:00,28568,train
195720,70318,2020-02-02 16:26:00,28569,train
195721,70318,2020-02-02 16:29:00,28570,train
195722,70318,2020-02-02 16:30:00,28571,train
195723,70318,2020-02-02 16:31:00,28572,train
195724,70318,2020-02-02 16:32:00,28573,train
195725,70318,2020-02-02 16:33:00,28574,train
195726,70318,2020-02-02 16:42:00,28575,test
195727,70318,2020-02-02 16:43:00,28576,train
195728,70318,2020-02-02 16:47:00,28577,train
195729,70318,2020-02-02 16:54:00,28578,train
195730,70318,2020-02-02 16:58:00,28579,train
195731,70318,2020-02-02 16:58:00,28580,train
195732,70318,2020-02-02 17:03:00,28581,train
195733,70318,2020-02-02 17:07:00,28582,train
195734,70318,2020-02-02 17:10:00,28583,train
195735,70318,2020-02-02 17:17:00,28584,train
195736,70318,2020-02-02 17:25:00,28585,train
195737,70318,2020-02-02 17:26:00,28586,train
195738,70318,2020-02-02 17:30:00,28587,train
195739,70318,2020-02-02 17:31:00,28588,train
195740,70318,2020-02-02 17:36:00,28589,train
195741,70318,2020-02-02 17:39:00,28590,train
195742,70318,2020-02-02 17:43:00,28591,train
195743,70318,2020-02-02 17:45:00,28592,test
195744,70318,2020-02-02 17:47:00,28593,train
195745,70318,2020-02-02 17:50:00,28594,train
195746,70318,2020-02-02 17:53:00,28595,test
195747,70318,2020-02-02 17:59:00,28596,train
195748,70318,2020-02-02 18:03:00,28597,train
195749,70318,2020-02-02 18:04:00,28598,test
195750,70318,2020-02-02 18:09:00,28599,train
195751,70318,2020-02-02 18:11:00,28600,train
195752,70318,2020-02-02 18:19:00,28601,train
195753,70318,2020-02-02 18:21:00,28602,train
195754,70318,2020-02-02 18:32:00,28603,train
195755,70318,2020-02-02 18:33:00,28604,test
195756,70318,2020-02-02 18:47:00,28605,train
195757,70318,2020-02-03 09:02:00,28606,train
195758,70318,2020-02-03 09:29:00,28607,test
195759,70318,2020-02-03 10:07:00,28608,train
195760,70318,2020-02-03 10:14:00,28609,train
195761,70318,2020-02-03 10:20:00,28610,train
195762,70318,2020-02-03 11:45:00,28611,train
195763,70318,2020-02-03 11:45:00,28612,test
195764,70318,2020-02-03 11:50:00,28613,train
195765,70318,2020-02-03 11:53:00,28614,train
195766,70318,2020-02-03 12:02:00,28615,train
195767,70318,2020-02-03 12:16:00,28616,train
195768,70318,2020-02-03 12:19:00,28617,train
195769,70318,2020-02-03 12:34:00,28618,test
195770,70318,2020-02-03 12:41:00,28619,test
195771,70318,2020-02-03 12:42:00,28620,train
195772,70318,2020-02-03 12:53:00,28621,train
195773,70318,2020-02-03 13:10:00,28622,train
195774,70318,2020-02-03 13:17:00,28623,train
195775,70318,2020-02-03 13:19:00,28624,test
195776,70318,2020-02-03 13:37:00,28625,test
195777,70318,2020-02-03 13:45:00,28626,train
195778,70318,2020-02-03 14:11:00,28627,train
195779,70318,2020-02-03 14:28:00,28628,train
195780,70318,2020-02-03 14:53:00,28629,train
195781,70318,2020-02-03 14:54:00,28630,test
195782,70318,2020-02-03 15:00:00,28631,train
195783,70318,2020-02-03 15:14:00,28632,train
195784,70318,2020-02-03 15:16:00,28633,train
195785,70318,2020-02-03 15:17:00,28634,train
195786,70318,2020-02-03 15:43:00,28635,train
195787,70318,2020-02-03 16:01:00,28636,train
195788,70318,2020-02-03 16:13:00,28637,train
195789,70318,2020-02-03 16:25:00,28638,train
195790,70318,2020-02-03 16:26:00,28639,train
195791,70318,2020-02-03 16:31:00,28640,train
195792,70318,2020-02-03 16:34:00,28641,train
195793,70318,2020-02-03 16:38:00,28642,train
195794,70318,2020-02-03 16:43:00,28643,test
195795,70318,2020-02-03 16:51:00,28644,train
195796,70318,2020-02-03 16:54:00,28645,train
195797,70318,2020-02-03 16:56:00,28646,test
195798,70318,2020-02-03 16:58:00,28647,train
195799,70318,2020-02-03 17:01:00,28648,test
195800,70318,2020-02-03 17:03:00,28649,train
195801,70318,2020-02-03 17:13:00,28650,train
195802,70318,2020-02-03 17:14:00,28651,train
195803,70318,2020-02-03 17:22:00,28652,train
195804,70318,2020-02-03 17:29:00,28653,train
195805,70318,2020-02-03 17:30:00,28654,train
195806,70318,2020-02-03 17:33:00,28655,train
195807,70318,2020-02-03 17:47:00,28656,train
195808,70318,2020-02-03 17:50:00,28657,train
195809,70318,2020-02-03 17:50:00,28658,test
195810,70318,2020-02-03 18:16:00,28659,train
195811,70318,2020-02-03 18:23:00,28660,test
195812,70318,2020-02-03 18:45:00,28661,train
195813,70318,2020-02-03 18:45:00,28662,train
195814,70318,2020-02-03 18:48:00,28663,train
195815,70318,2020-02-03 19:31:00,28664,train
195816,70318,2020-02-03 19:31:00,28665,train
195817,70318,2020-02-03 20:01:00,28666,train
195818,70318,2020-02-03 20:21:00,28667,test
195819,70318,2020-02-03 20:22:00,28668,train
195820,70318,2020-02-03 20:38:00,28669,train
195821,70318,2020-02-03 21:21:00,28670,test
195822,70318,2020-02-03 21:25:00,28671,train
195823,70318,2020-02-03 22:15:00,28672,train
195824,70318,2020-02-03 22:36:00,28673,train
195825,70318,2020-02-03 22:56:00,28674,test
195826,70318,2020-02-04 07:45:00,28675,train
195827,70318,2020-02-04 09:02:00,28676,train
195828,70318,2020-02-04 11:03:00,28677,train
195829,70318,2020-02-04 11:14:00,28678,train
195830,70318,2020-02-04 11:22:00,28679,test
195831,70318,2020-02-04 11:48:00,28680,test
195832,70318,2020-02-04 12:02:00,28681,train
195833,70318,2020-02-04 12:04:00,28682,train
195834,70318,2020-02-04 12:41:00,28683,train
195835,70318,2020-02-04 12:53:00,28684,train
195836,70318,2020-02-04 12:54:00,28685,train
195837,70318,2020-02-04 12:58:00,28686,train
195838,70318,2020-02-04 13:02:00,28687,test
195839,70318,2020-02-04 13:04:00,28688,train
195840,70318,2020-02-04 13:20:00,28689,train
195841,70318,2020-02-04 13:45:00,28690,train
195842,70318,2020-02-04 13:52:00,28691,train
195843,70318,2020-02-04 14:04:00,28692,train
195844,70318,2020-02-04 14:12:00,28693,train
195845,70318,2020-02-04 14:26:00,28694,train
195846,70318,2020-02-04 14:40:00,28695,train
195847,70318,2020-02-04 15:06:00,28696,train
195848,70318,2020-02-04 15:10:00,28697,train
195849,70318,2020-02-04 15:15:00,28698,test
195850,70318,2020-02-04 15:21:00,28699,train
195851,70318,2020-02-04 15:35:00,28700,train
195852,70318,2020-02-04 16:26:00,28701,test
195853,70318,2020-02-04 16:38:00,28702,train
195854,70318,2020-02-04 16:58:00,28703,train
195855,70318,2020-02-04 17:00:00,28704,train
195856,70318,2020-02-04 17:01:00,28705,train
195857,70318,2020-02-04 17:04:00,28706,train
195858,70318,2020-02-04 17:07:00,28707,train
195859,70318,2020-02-04 17:23:00,28708,train
195860,70318,2020-02-04 17:23:00,28709,train
195861,70318,2020-02-04 17:42:00,28710,train
195862,70318,2020-02-04 17:47:00,28711,train
195863,70318,2020-02-04 17:48:00,28712,train
195864,70318,2020-02-04 18:06:00,28713,train
195865,70318,2020-02-04 18:08:00,28714,train
195866,70318,2020-02-04 18:15:00,28715,train
195867,70318,2020-02-04 18:53:00,28716,train
195868,70318,2020-02-04 18:56:00,28717,train
195869,70318,2020-02-04 18:58:00,28718,train
195870,70318,2020-02-04 19:20:00,28719,train
195871,70318,2020-02-04 19:31:00,28720,train
195872,70318,2020-02-04 19:38:00,28721,train
195873,70318,2020-02-04 19:54:00,28722,train
195874,70318,2020-02-04 20:06:00,28723,test
195875,70318,2020-02-04 20:20:00,28724,train
195876,70318,2020-02-04 20:20:00,28725,train
195877,70318,2020-02-04 20:51:00,28726,test
195878,70318,2020-02-04 22:20:00,28727,train
195879,70318,2020-02-05 10:26:00,28728,train
195880,70318,2020-02-05 10:38:00,28729,train
195881,70318,2020-02-05 11:08:00,28730,train
195882,70318,2020-02-05 11:34:00,28731,train
195883,70318,2020-02-05 11:57:00,28732,test
195884,70318,2020-02-05 12:19:00,28733,train
195885,70318,2020-02-05 12:19:00,28734,test
195886,70318,2020-02-05 12:20:00,28735,train
195887,70318,2020-02-05 12:46:00,28736,test
195888,70318,2020-02-05 12:57:00,28737,train
195889,70318,2020-02-05 13:10:00,28738,train
195890,70318,2020-02-05 13:13:00,28739,train
195891,70318,2020-02-05 13:21:00,28740,train
195892,70318,2020-02-05 13:26:00,28741,test
195893,70318,2020-02-05 13:32:00,28742,train
195894,70318,2020-02-05 13:43:00,28743,train
195895,70318,2020-02-05 13:44:00,28744,train
195896,70318,2020-02-05 13:59:00,28745,train
195897,70318,2020-02-05 14:00:00,28746,test
195898,70318,2020-02-05 14:18:00,28747,train
195899,70318,2020-02-05 14:40:00,28748,train
195900,70318,2020-02-05 15:09:00,28749,train
195901,70318,2020-02-05 15:11:00,28750,train
195902,70318,2020-02-05 15:16:00,28751,train
195903,70318,2020-02-05 15:19:00,28752,test
195904,70318,2020-02-05 15:40:00,28753,test
195905,70318,2020-02-05 15:41:00,28754,train
195906,70318,2020-02-05 15:41:00,28755,train
195907,70318,2020-02-05 15:47:00,28756,train
195908,70318,2020-02-05 15:47:00,28757,test
195909,70318,2020-02-05 15:51:00,28758,train
195910,70318,2020-02-05 15:54:00,28759,train
195911,70318,2020-02-05 16:04:00,28760,train
195912,70318,2020-02-05 16:14:00,28761,train
195913,70318,2020-02-05 16:15:00,28762,train
195914,70318,2020-02-05 16:17:00,28763,train
195915,70318,2020-02-05 16:22:00,28764,train
195916,70318,2020-02-05 16:28:00,28765,train
195917,70318,2020-02-05 16:39:00,28766,test
195918,70318,2020-02-05 16:41:00,28767,train
195919,70318,2020-02-05 16:46:00,28768,train
195920,70318,2020-02-05 16:58:00,28769,train
195921,70318,2020-02-05 17:01:00,28770,train
195922,70318,2020-02-05 17:03:00,28771,train
195923,70318,2020-02-05 17:08:00,28772,train
195924,70318,2020-02-05 17:12:00,28773,train
195925,70318,2020-02-05 17:13:00,28774,train
195926,70318,2020-02-05 17:15:00,28775,train
195927,70318,2020-02-05 17:22:00,28776,train
195928,70318,2020-02-05 17:25:00,28777,test
195929,70318,2020-02-05 17:27:00,28778,train
195930,70318,2020-02-05 17:30:00,28779,test
195931,70318,2020-02-05 17:37:00,28780,test
195932,70318,2020-02-05 17:39:00,28781,train
195933,70318,2020-02-05 17:51:00,28782,test
195934,70318,2020-02-05 17:55:00,28783,train
195935,70318,2020-02-05 17:55:00,28784,train
195936,70318,2020-02-05 17:57:00,28785,train
195937,70318,2020-02-05 18:01:00,28786,train
195938,70318,2020-02-05 18:03:00,28787,train
195939,70318,2020-02-05 18:05:00,28788,train
195940,70318,2020-02-05 18:10:00,28789,train
195941,70318,2020-02-05 18:20:00,28790,train
195942,70318,2020-02-05 18:29:00,28791,train
195943,70318,2020-02-05 18:35:00,28792,test
195944,70318,2020-02-05 18:36:00,28793,train
195945,70318,2020-02-05 18:37:00,28794,test
195946,70318,2020-02-05 18:39:00,28795,test
195947,70318,2020-02-05 18:41:00,28796,train
195948,70318,2020-02-05 18:44:00,28797,train
195949,70318,2020-02-05 18:45:00,28798,train
195950,70318,2020-02-05 18:51:00,28799,train
195951,70318,2020-02-05 18:56:00,28800,train
195952,70318,2020-02-05 19:00:00,28801,train
195953,70318,2020-02-05 19:45:00,28802,train
195954,70318,2020-02-05 21:18:00,28803,test
195955,70318,2020-02-06 06:43:00,28804,train
195956,70318,2020-02-06 08:23:00,28805,test
195957,70318,2020-02-06 09:10:00,28806,train
195958,70318,2020-02-06 10:15:00,28807,train
195959,70318,2020-02-06 10:41:00,28808,train
195960,70318,2020-02-06 10:47:00,28809,train
195961,70318,2020-02-06 10:53:00,28810,test
195962,70318,2020-02-06 11:09:00,28811,train
195963,70318,2020-02-06 11:17:00,28812,train
195964,70318,2020-02-06 11:50:00,28813,train
195965,70318,2020-02-06 12:23:00,28814,train
195966,70318,2020-02-06 12:42:00,28815,train
195967,70318,2020-02-06 13:03:00,28816,train
